,0,1,2,3,4,5,6,7,8,9
467,1252,1253,1215,1253,1253,1253,1252,1215,1253,1253
468,1674,1636,1636,1674,1636,1636,1674,1636,1674,1636
469,272,310,272,310,310,272,310,272,310,272
470,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034
471,1305,1304,1305,1305,1305,1305,1305,1305,1304,1305
472,1305,1305,1305,1343,1305,1305,1343,1305,1305,1305
473,1349,1311,1350,1311,1349,1311,1349,1349,1349,1349
474,1253,1252,1215,1252,1253,1253,1253,1252,1215,1253
475,1422,1460,1460,1460,1460,1460,1460,1422,1460,1460
476,1492,1492,1454,1492,1492,1492,1492,1454,1492,1492
477,1354,1316,1354,1316,1354,1316,1354,1316,1354,1354
478,1277,1315,1354,1354,1315,1354,1316,1277,1316,1316
479,1352,1314,1352,1352,1352,1352,1352,1352,1314,1352
480,1191,1191,1191,1191,1191,1191,1191,1191,1191,1229
481,1052,1052,1052,1014,1052,1052,1014,1052,1052,1052
482,1253,1252,1253,1253,1252,1252,1253,1253,1253,1253
483,1252,1214,1214,1252,1252,1214,1252,1252,1252,1252
484,1317,1279,1279,1317,1279,1317,1317,1317,1279,1317
485,1252,1252,1253,1252,1253,1253,1252,1253,1215,1253
486,1277,1277,1315,1277,1277,1276,1277,1277,1277,1277
487,1252,1252,1253,1252,1253,1253,1252,1253,1215,1253
488,1344,1344,1382,1344,1382,1344,1344,1382,1344,1344
489,1253,1252,1252,1253,1253,1253,1252,1253,1215,1253
490,1303,1303,1342,2949,1303,1303,1342,1341,1303,1303
491,1478,1478,1478,1478,1440,1478,1478,1478,1478,1440
492,340,341,340,341,341,340,341,341,340,340
493,1460,1498,1383,1460,1498,1460,1498,1383,1460,1498
494,1338,1338,1338,1376,1338,1338,1376,1338,1338,1338
495,1345,1307,1384,1345,1345,1345,1307,1345,1345,1345
496,709,709,709,709,709,709,709,709,2941,709
497,1562,1524,1562,1525,1562,1525,1525,1562,1562,1524
498,2796,2874,2796,2874,2874,2796,2874,2796,2796,2874
499,1343,1305,1343,1343,1343,1343,1343,1343,1343,1343
500,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126
501,1279,1279,1241,1279,1279,1279,1279,1279,1241,1279
502,72,72,72,72,72,72,72,72,72,72
503,469,431,469,431,469,431,431,469,469,431
504,1252,1290,1290,1290,1290,1290,1290,1290,1252,1290
505,1428,1466,1428,1466,1428,1466,1428,1428,1466,1466
506,1215,1253,1215,1253,1253,1253,1215,1215,1253,1253
507,1341,1341,1303,1341,1341,1341,1341,1341,1341,1303
508,1273,1273,1350,1273,1311,1311,1273,1311,1273,1311
509,1450,1450,1450,1451,1450,1450,1450,1450,1450,1450
510,1462,1462,1424,1462,1462,1462,1462,1462,1424,1462
511,1165,1127,1127,1127,1127,1127,1127,1127,1127,1127
512,1306,3035,1306,3035,1306,3035,3035,1306,1306,3035
513,1219,1181,1181,1181,1143,1181,1181,1181,1181,1181
514,1353,1315,1353,1353,1352,1353,1353,1353,1353,1352
515,1978,1979,1978,1978,1979,1978,1978,1978,1978,1978
516,201,201,201,201,201,201,201,201,201,201
517,974,974,974,974,974,974,974,974,974,974
518,1253,1253,1215,1253,1252,1252,1253,1253,1253,1253
519,340,340,340,340,340,340,340,340,340,340
520,1144,1106,1106,1144,1106,1144,1106,1106,1106,1106
521,1127,2977,1127,1127,1127,2977,1127,1127,2977,1127
522,1235,1274,1274,1312,1274,1312,1274,1274,1274,1274
523,241,241,241,241,241,241,241,241,241,241
524,1713,1675,1713,1713,1713,1713,1713,1713,1713,1675
525,1253,1252,1253,1252,1253,1253,1253,1253,1252,1253
526,1126,1164,1164,1164,1164,1164,1126,1164,1164,1164
527,1388,1388,1388,1389,1388,1388,1388,1388,1388,1388
528,302,302,302,225,302,302,302,302,225,302
529,1203,1165,1203,1203,1203,1204,1204,1203,1165,1203
530,517,555,517,555,517,555,555,517,517,555
531,1348,1309,1348,1348,1348,1348,1309,1348,1348,1348
532,1344,1382,1382,1382,1382,1382,1382,1344,1382,1382
533,779,779,778,779,818,779,778,778,779,779
534,1307,1306,1307,1307,1307,1307,1307,1307,1306,1307
535,1286,1286,1248,1286,1286,1286,1286,1286,1248,1286
536,423,423,423,423,423,423,423,423,423,423
537,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127
538,1447,1447,1522,1447,1447,1447,1447,1447,1447,1447
539,1345,1383,1384,1422,1383,1384,1384,1345,1384,1383
540,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130
541,1484,1484,3034,3034,1484,1484,1484,3034,1484,3034
542,1598,1598,3034,1598,1598,3034,1598,1598,3034,1598
543,2637,2637,2638,2637,2637,2637,2637,2638,2637,2637
544,1446,1446,1446,1408,1446,1446,1446,1446,1446,1446
545,224,187,187,187,187,187,187,187,224,187
546,1344,1382,1382,1383,1382,1382,1382,1382,1382,1344
547,276,277,277,277,277,276,276,277,276,277
548,1253,1252,1252,1253,1252,1253,1253,1252,1252,1253
549,2229,2227,2229,2229,2227,2229,2227,2227,2229,2229
550,786,748,748,748,748,786,748,748,748,786
551,1345,1307,1345,1345,1345,1345,1345,1345,1307,1345
552,1252,1253,1215,1253,1252,1253,1252,1253,1215,1253
553,902,902,864,902,863,902,902,902,864,902
554,1250,1288,1288,1288,1288,1288,1288,1288,1250,1288
555,1306,1306,1344,1344,1306,1344,1344,1306,1344,1344
556,1350,1350,1311,1350,1350,1350,1350,1350,1350,1350
557,1163,1202,1163,1163,1163,1202,1163,1164,1202,1163
558,1382,1382,1382,1420,1382,1382,1382,1382,1382,1382
559,1204,1242,1242,1242,1242,1242,1242,1242,1204,1242
560,226,264,264,226,225,226,264,226,264,264
561,2907,2907,2907,2907,2907,2907,2907,2907,2907,2907
562,1343,1305,1343,1344,1382,1343,1343,1343,1305,1343
563,1352,1314,1352,1352,1352,1352,1314,1352,1352,1352
564,1950,1912,1950,1950,1950,1950,1950,1950,1950,1912
565,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172
566,1101,1062,1063,1100,1062,1101,1062,1063,1100,1100
567,1250,1251,1288,1288,1288,1288,1289,1251,1250,1251
568,2801,2803,2801,2803,2803,2801,2803,2801,2803,2801
569,1446,1484,1446,1484,1446,1446,1484,1446,1446,1484
570,1252,1253,1252,1253,1253,1252,1252,1253,1252,1253
571,34,34,34,34,34,34,34,34,34,34
572,1128,1128,1090,1128,1128,1128,1128,1128,1090,1128
573,554,516,516,516,516,516,554,554,554,516
574,2949,1380,1381,1380,1380,1380,1380,2949,1380,1380
575,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012
576,1214,1214,1214,1215,1214,1214,1215,1215,1214,1214
577,1277,1315,1277,1277,1315,1277,1315,1277,1315,1277
578,1253,1215,1253,1253,1253,1215,1215,1253,1253,1253
579,1372,1372,1410,1372,1372,1372,1372,1372,1372,1372
580,1382,1344,1382,1344,1344,1382,1382,1344,1382,1382
581,1317,1317,1317,1279,1317,1279,1317,1317,1317,1317
582,1316,1316,1354,1316,1354,1354,1354,1316,1316,1354
583,1802,1802,1802,1840,1802,1840,1802,1840,1802,1840
584,706,706,706,669,706,706,706,706,706,706
585,585,624,585,624,585,585,585,585,585,585
586,363,363,363,363,363,402,363,363,363,363
587,1799,1761,1799,1799,1799,1799,1799,1761,1799,1799
588,1203,1204,1204,1203,1203,1203,1204,1204,1203,1203
589,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558
590,1253,1215,1253,1252,1253,1253,1253,1253,1215,1253
591,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352
592,1297,1297,1335,1297,1297,1297,1297,1297,1297,1297
593,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723
594,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284
595,1313,1314,1352,1352,1313,1352,1352,1314,1314,1352
596,1446,1484,1446,1484,1446,1446,1484,1446,1446,1484
597,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242
598,1344,1344,1344,1306,1344,1344,1344,1344,1344,1306
599,1321,1283,3004,1321,3004,3004,1321,1321,1283,1321
600,1316,1278,1316,1316,1316,1316,1278,1316,1316,1316
601,1215,1253,1252,1253,1253,1253,1252,1253,1215,1253
602,1418,1380,1418,1417,1418,1417,1380,1418,1417,1418
603,1354,1315,1316,1354,1315,1315,1354,1354,1316,1354
604,1239,1277,1277,1277,1277,1277,1277,1239,1277,1277
605,1341,1303,1341,1341,1341,1341,1341,1341,1303,1341
606,224,148,224,224,224,224,224,148,224,224
607,1750,1788,1750,1788,1750,1788,1788,1750,1788,1750
608,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750
609,1486,1448,1486,1486,1448,1486,1486,1486,1448,1486
610,593,593,593,593,593,593,593,593,593,593
611,1251,1213,1251,1251,1251,1251,1251,1251,1213,1251
612,1303,1341,1303,2949,2949,2949,1341,2949,1303,1341
613,1729,1728,1728,1730,1728,1728,1728,1728,1728,1728
614,1388,1388,1426,1388,1388,1388,1388,1388,1388,1426
615,379,417,417,417,417,417,417,417,417,417
616,1279,1279,1241,1279,1279,1279,1279,1279,1279,1241
617,1355,1355,1317,1355,1355,1355,1355,1355,1355,1317
618,2949,1380,1380,1418,1380,1380,1380,1380,1380,1380
619,1328,1290,1290,1328,1290,1290,1328,1328,1328,1328
620,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127
621,1353,1353,1353,1353,1353,1353,1353,1353,1353,1353
622,1291,1253,1253,1253,1291,1253,1291,1291,1253,1291
623,1381,1343,1381,1381,1381,1381,1381,1381,1343,1381
624,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280
625,825,863,862,862,825,825,825,862,863,863
626,1349,1348,1310,1311,1311,1348,1348,1311,1310,1311
627,1253,1215,1253,1253,1253,1253,1253,1215,1253,1253
628,1479,1442,1479,1441,1479,1441,1479,1479,1442,1479
629,1554,1554,1554,1554,1554,1554,1554,1554,1554,1554
630,1366,1366,1366,1404,1366,1366,1366,1366,1366,1366
631,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328
632,1315,1355,1353,1354,1353,1355,1355,1353,1315,1354
633,1564,1564,1602,1602,1564,1564,1564,1602,1564,1564
634,975,975,975,975,975,975,975,975,975,975
635,552,552,553,552,552,552,552,552,552,552
636,461,461,461,461,461,461,461,461,461,461
637,1253,1291,1253,1291,1328,1291,1253,1253,1291,1291
638,401,439,401,439,401,401,439,439,401,401
639,1274,1312,1274,1312,1312,1274,1312,1312,1274,1312
640,492,492,492,492,492,492,492,492,492,492
641,1403,1365,1403,1365,1365,1403,1403,1365,1403,1403
642,1328,1328,1328,1328,1328,1328,1328,1328,1290,1328
643,1090,1090,1090,1090,1090,1051,1090,1090,1090,1090
644,1280,1280,1280,1318,1280,1280,1280,1280,1280,1280
645,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287
646,1418,1380,1380,1418,1380,1418,1418,1418,1380,1418
647,1328,1289,1289,1327,1289,1327,1328,1328,1289,1328
648,1515,1477,1552,1514,1552,1515,1514,1477,1515,1515
649,1328,1328,1328,1328,1328,1366,1328,1328,1328,1328
650,1305,1305,1305,1267,1305,1305,1267,1305,1305,1305
651,1253,1215,1215,1253,1253,1253,1253,1215,1215,1253
652,578,578,578,578,578,578,578,578,578,578
653,1252,1253,1252,1253,1253,1253,1252,1253,1215,1253
654,251,251,251,251,251,251,251,251,251,251
655,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340
656,630,630,630,591,630,630,630,591,591,630
657,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
658,1576,1576,1576,1577,1576,1576,1576,1576,1576,1576
659,59,59,59,59,58,59,58,59,59,59
660,1197,1159,1196,1197,1197,1197,1159,1159,1197,1159
661,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050
662,1088,1088,1050,1088,1088,1050,1088,1088,1088,1088
663,1215,1253,1253,1253,1253,1253,1253,1253,1215,1253
664,309,309,309,309,309,309,309,309,309,309
665,1307,3035,1307,1307,1307,1307,3035,1307,1307,1307
666,1253,1215,1253,1253,1253,1253,1253,1253,1215,1253
667,1273,1272,1273,1310,1272,1310,1272,1273,1273,1272
668,3014,1177,3014,3014,3014,3014,1215,3014,1215,3014
669,1253,1253,1215,1253,1215,1253,1253,1253,1215,1253
670,1088,1089,1051,1089,1088,1089,1088,1051,1089,1089
671,1253,1215,1253,1253,1253,1253,1253,1253,1215,1253
672,1327,1327,1289,1327,1327,1327,1327,1328,1289,1327
673,1714,1676,1676,1676,1714,1676,1676,1676,1714,1676
674,327,327,327,327,327,327,327,327,327,327
675,3014,1139,3014,1139,1139,1139,3014,1139,3014,3014
676,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
677,1303,1303,1303,1303,1303,1265,1303,1303,1341,1303
678,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442
679,1252,1252,1253,1252,1252,1252,1252,1252,1252,1253
680,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
681,1215,1253,1253,1253,1253,1253,1253,1253,1215,1253
682,1347,1347,1347,1347,1347,1386,1347,1347,1347,1347
683,1309,1386,1348,1309,1348,1348,1348,1309,1348,1348
684,976,976,976,976,976,976,976,976,976,976
685,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
686,1229,1267,1229,1267,1267,1267,1229,1267,1267,1267
687,1051,1051,1051,1088,1088,1051,1051,1051,1051,1088
688,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244
689,340,341,340,341,341,341,340,341,340,340
690,1252,1290,1290,1290,1252,1252,1252,1290,1290,1290
691,1328,1328,1290,1328,1328,1328,1328,1328,1290,1328
692,1253,1215,1253,1253,1253,1253,1253,1253,1215,1253
693,246,246,246,246,246,246,246,246,246,246
694,326,326,326,326,326,326,326,326,326,326
695,1343,1381,1343,1381,1381,1343,1381,1343,1381,1381
696,34,34,34,34,34,34,34,34,34,34
697,1241,1240,1241,1240,1241,1240,1240,1241,1241,1241
698,1015,977,1015,977,977,1015,977,977,1015,1015
699,203,203,203,203,203,203,203,203,203,203
700,591,591,591,591,591,591,591,591,591,591
701,1269,1192,1231,1269,1192,1231,1230,1231,1230,1269
702,1215,1253,1253,1253,1253,1253,1253,1253,1215,1253
703,1252,1253,1253,1253,1253,1253,1252,1252,1253,1253
704,2967,1203,1241,2967,1241,2967,2967,2967,1203,1241
705,2949,1342,2949,2949,2949,1342,2949,2949,2949,2949
706,1240,1241,1278,1241,1240,1278,1240,1241,1278,1241
707,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027
708,127,127,127,127,127,127,127,127,127,127
709,1280,1242,1242,2967,1280,1242,1242,1242,1242,1280
710,1525,1563,1563,1563,1563,1563,1563,1563,1563,1525
711,1290,1252,1252,1252,1290,1252,1290,1252,1290,1290
712,1215,1253,1253,1253,1253,1253,1253,1253,1215,1253
713,340,263,263,340,340,340,263,263,263,340
714,68,68,68,68,68,68,68,68,68,68
715,34,34,34,34,34,34,34,34,34,34
716,720,720,720,759,720,720,720,759,720,759
717,1446,1446,1484,1484,1484,1446,1446,1446,1484,1446
718,424,424,424,424,424,424,424,424,424,424
719,824,824,824,824,824,824,824,824,824,824
720,1222,1184,1222,1184,1222,1222,1222,1184,1222,1222
721,34,34,34,34,34,34,34,34,34,34
722,1279,1279,1241,1279,1279,1279,1279,1279,1241,1279
723,315,315,315,315,315,315,315,315,315,315
724,1864,1864,1864,1864,1826,1864,1864,1864,1864,1826
725,1253,1253,1215,1253,1253,1253,1253,1253,1252,1253
726,1270,1232,1271,1270,1270,1232,1270,1232,1270,1270
727,1446,1484,1484,1522,1484,1484,1484,1484,1446,1484
728,1253,1291,1291,1291,1253,1253,1291,1291,1291,1291
729,124,124,124,124,124,124,124,124,124,124
730,1306,1344,1344,1344,1344,1344,1344,1306,1344,1344
731,1253,1253,1252,1253,1253,1253,1253,1253,1253,1253
732,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
733,1308,1308,1309,1308,1309,1308,1308,1308,1308,1308
734,1291,1253,1253,1291,1253,1253,1253,1291,1291,1291
735,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967
736,1545,1506,1545,1506,1506,1506,1545,1506,1545,1545
737,1453,3021,3021,3021,1453,3021,3021,1453,3021,3021
738,2994,1244,1244,1244,1244,1244,1244,1244,2994,1244
739,536,536,499,536,536,536,499,536,536,536
740,1425,1425,1464,1464,1425,1425,1464,1464,1464,1425
741,177,177,177,177,177,177,177,177,177,177
742,1232,1272,1270,1271,1272,1271,1310,1232,1272,1310
743,340,340,263,340,340,340,340,340,263,340
744,1201,1239,1201,1201,1201,1240,1239,1201,1239,1239
745,160,160,160,160,160,160,160,160,160,160
746,138,138,138,138,138,138,138,138,138,138
747,2059,2058,2058,2058,2059,2058,2058,2059,2058,2058
748,976,976,976,976,976,976,976,976,976,976
749,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
750,1252,1253,1252,1253,1252,1253,1252,1252,1253,1253
751,1271,1270,1270,1308,1271,1271,1308,1270,1271,1271
752,1275,1275,1237,1275,1275,1275,1237,1275,1275,1275
753,1281,1243,1281,1281,1281,1281,1281,1243,1281,1281
754,1219,1256,1256,1219,1219,1219,1219,1219,1256,1256
755,709,709,709,709,709,709,709,709,709,709
756,1541,1541,1541,1580,1541,1541,1541,1541,1541,1541
757,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253
758,1366,1366,1328,1366,1366,1328,1366,1366,1366,1366
759,1290,1213,1213,1290,1251,1290,1213,1290,1213,1290
760,1366,1328,1329,1367,1366,1366,1367,1329,1367,1366
761,1367,1366,1366,1367,1366,1366,1366,1367,1367,1367
762,1545,1507,1545,1545,1545,1545,1545,1545,1507,1545
763,1054,1054,1015,1054,1054,1054,1054,1054,1015,1054
764,1286,1247,1247,1247,1285,1247,1286,1286,1247,1286
765,1253,1252,1252,1253,1252,1253,1252,1253,1253,1253
766,1266,1266,1304,1266,1304,1304,1304,1266,1304,1304
767,1352,1312,1313,1352,1313,1352,1312,1313,1352,1352
768,1358,1358,1358,1358,1358,1358,1358,1358,1320,1358
769,2975,1490,2975,2975,1491,1490,1490,1490,2975,1490
770,3034,3034,1598,3034,1560,3034,1560,1560,1560,3034
771,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291
772,1241,1279,1279,1241,1279,1241,1279,1279,1241,1279
773,1252,1252,1214,1252,1252,1252,1214,1252,1252,1252
774,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184
775,1253,1253,1252,1253,1253,1253,1252,1253,1253,1253
776,3012,165,3012,3012,3012,3012,3012,3012,3012,3012
777,1405,1367,1405,1405,1405,1367,1405,1405,1405,1405
778,1105,1105,1143,1105,1105,1105,1105,1105,1105,1105
779,2951,1334,2951,2951,2951,2951,2951,1335,2951,2951
780,1253,1253,1215,1253,1253,1253,1253,1253,1252,1253
781,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271
782,3004,1320,1282,1320,1320,1320,1320,1320,1282,1320
783,1995,1995,1995,1996,1996,2034,1996,1995,1996,1995
784,1270,1308,1308,1308,1271,1308,1270,1308,1308,1308
785,302,302,302,302,302,302,302,302,302,302
786,1604,1567,1604,1604,1604,1604,1604,1604,1567,1604
787,1271,1233,1310,1310,1271,1271,1272,1233,1272,1310
788,1215,1253,1253,1253,1253,1253,1253,1253,1215,1253
789,111,111,111,111,111,111,111,111,111,111
790,1280,1280,1280,1318,1280,1280,1280,1280,1280,1280
791,1215,1253,1215,1253,1253,1253,1215,1253,1215,1253
792,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746
793,1674,1636,1636,1674,1636,1636,1636,1674,1674,1636
794,2967,2967,2967,1280,2967,2967,1280,2967,2967,2967
795,1241,1279,1241,1279,1279,1241,1279,1241,1279,1279
796,1301,1340,1302,1340,1340,1340,1340,1302,1340,1340
797,1253,1253,1252,1253,1253,1253,1253,1215,1253,1253
798,1253,1252,1253,1252,1253,1252,1253,1253,1253,1253
799,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636
800,1306,1306,1306,1306,1344,1306,1306,1306,1306,1306
801,1277,1315,1315,1354,1315,1315,1315,1315,1315,1277
802,1404,1442,1405,1442,1442,1404,1442,1442,1405,1442
803,1316,1278,1278,1278,1316,1278,1316,1316,1278,1278
804,1252,1253,1252,1253,1252,1253,1252,1252,1253,1253
805,1313,1275,1352,1313,1352,1313,1275,1313,1313,1313
806,1245,1283,1245,1283,1283,1245,1245,1283,1283,1283
807,1278,1240,1278,1278,1278,1278,1240,1278,1278,1278
808,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
809,1481,1443,1480,1442,1480,1481,1442,1518,1443,1481
810,1342,1304,1342,1342,1342,1342,1342,1342,1342,1342
811,1251,1251,1213,1251,1251,1251,1251,1251,1251,1251
812,253,253,253,253,253,253,253,253,253,253
813,1414,1376,1376,1414,1376,1414,1376,1376,1376,1376
814,1510,1472,1510,1510,1472,1472,1510,1510,1510,1472
815,1233,1272,1233,1271,1272,1271,1272,1272,1233,1272
816,2519,2520,2520,2519,2519,2519,2481,2520,2519,2519
817,1268,1306,1306,1306,1306,1306,1306,1306,1268,1306
818,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967
819,1239,1278,1278,1278,1278,1239,1278,1278,1278,1278
820,1279,1276,1238,1279,1276,1279,1275,1238,1279,1279
821,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355
822,1253,1215,1215,1253,1215,1252,1215,1215,1253,1253
823,1328,1329,1328,1366,1328,1328,1329,1366,1366,1329
824,3039,3039,2951,3039,1373,3039,3039,1373,3039,3039
825,1291,1291,1253,1291,1291,1291,1253,1291,1291,1291
826,1272,1312,1273,1273,1273,1272,1312,1273,1273,1312
827,1297,1259,1297,1297,1336,1298,1298,1297,1259,1297
828,948,948,948,948,948,948,948,948,948,948
829,1241,2967,1240,1241,2967,1241,1241,1241,1240,2967
830,1298,1260,1260,1260,1260,1298,1260,1298,1260,1260
831,1275,1237,1275,1275,1275,1275,1275,1275,1237,1275
832,1278,1316,1278,1316,1277,1316,1316,1277,1278,1316
833,1344,1344,1306,1344,1344,1344,1306,1344,1344,1344
834,720,720,720,720,720,720,720,720,720,720
835,1446,1408,1446,1484,1446,1446,1446,1446,1408,1446
836,1522,1484,1522,1522,1522,1522,1522,1522,1522,1484
837,899,899,899,899,899,899,899,899,899,899
838,1241,1279,1279,1279,1279,1279,1241,1279,1279,1279
839,1242,1204,1204,1242,1242,1204,1242,1242,1242,1204
840,1290,1252,1253,1253,1252,1252,1290,1253,1253,1253
841,2830,2790,2791,2791,2791,2790,2791,2790,2791,2791
842,1282,1243,1243,1282,1281,1243,1282,1243,1282,1282
843,1329,1291,1291,1329,1329,1329,1291,1291,1329,1329
844,1281,1280,1242,1280,1281,1280,1281,1281,1281,1242
845,1488,1488,1488,1489,1489,1489,1489,1489,1488,1489
846,1277,1239,1277,1277,1277,1277,1277,1239,1277,1277
847,1253,1215,1253,1253,1253,1253,1253,1215,1253,1253
848,1264,2992,1302,1264,1265,2992,1302,1264,1302,1302
849,1316,1279,1241,1279,1241,1316,1316,1279,1279,1279
850,1241,1279,1241,1279,1279,1241,1279,1279,1241,1279
851,1279,1279,1279,1279,1279,1279,1317,1279,1279,1279
852,3004,1359,3004,1359,3004,3004,1397,3004,1359,1359
853,2173,2135,2173,2173,2135,2173,2173,2173,2173,2135
854,970,931,970,931,931,970,931,931,931,970
855,1484,1484,1446,1484,1484,1484,1484,1446,1484,1484
856,1327,1289,1289,1327,1327,1327,1327,1289,1327,1327
857,1366,1328,1328,1366,1328,1328,1328,1366,1328,1366
858,1253,1253,1252,1253,1253,1253,1215,1253,1253,1253
859,1055,1017,1017,1055,1055,1017,1055,1017,1017,1055
860,1290,1290,1252,1290,1290,1290,1290,1290,1252,1290
861,1915,1915,1915,1953,1915,1915,1915,1915,1915,1953
862,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484
863,424,423,423,423,423,423,423,423,423,424
864,1253,1215,1253,1253,1253,1253,1253,1253,1215,1253
865,611,573,611,573,611,611,573,573,573,573
866,1328,1328,1328,1328,1366,1328,1328,1328,1328,1328
867,1252,1290,1290,1290,1290,1290,1290,1290,1252,1290
868,1416,1379,1416,1416,1416,1416,1416,1416,1379,1416
869,478,440,478,440,440,478,440,440,478,478
870,1253,1253,1215,1253,1253,1253,1253,1215,1253,1253
871,1253,1215,1253,1253,1253,1253,1253,1215,1253,1253
872,1100,1100,1139,1101,1100,1100,1139,1101,1139,1100
873,1305,1305,1305,1305,1343,1305,1305,1305,1305,1305
874,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
875,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
876,1289,1251,1290,1290,1290,1290,1290,1290,1290,1290
877,416,417,417,416,416,416,417,417,416,417
878,1373,1374,1373,1374,1374,1373,1373,1374,1373,1373
879,443,441,443,441,441,441,441,441,441,441
880,28,28,28,28,28,28,28,28,28,28
881,1232,1194,1232,1233,1232,1232,1232,1194,1232,1232
882,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253
883,244,244,244,244,244,244,244,244,244,244
884,559,559,559,559,559,559,559,559,559,559
885,1253,1253,1215,1253,1253,1253,1253,1253,1215,1253
886,1253,1252,1253,1253,1253,1253,1253,1253,1252,1253
887,1199,1199,1199,1237,1199,1199,1237,1199,1199,1237
888,1307,1269,1307,1307,1307,1307,1307,1307,1307,1269
889,362,364,363,364,362,364,363,364,364,362
890,1252,1290,1252,1290,1290,1290,1252,1290,1252,1290
891,1200,1162,1162,1163,1200,1162,1200,1162,1163,1163
892,1252,1253,1253,1253,1253,1253,1252,1253,1252,1253
893,1485,1523,1485,1523,1523,1523,1523,1485,1485,1523
894,71,72,71,72,71,71,71,71,71,72
895,606,568,531,568,568,568,606,568,531,606
896,1253,1215,1215,1252,1253,1253,1253,1215,1253,1253
897,225,225,225,225,225,225,225,225,225,225
898,1306,1344,1306,1344,1307,1307,1307,1344,1344,1306
899,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436
900,979,1017,979,979,979,1017,1017,979,1017,1017
901,166,166,166,166,166,166,166,166,166,166
902,1013,1051,1013,1051,1051,1051,1013,1013,1051,1051
903,1316,1277,1277,1315,1277,1277,1315,1277,1277,1277
904,123,123,123,123,123,123,123,123,123,123
905,1253,1252,1252,1252,1252,1252,1252,1253,1253,1253
906,1253,1215,1253,1253,1253,1253,1253,1253,1215,1253
907,1251,1251,1251,1251,1251,1251,1251,1251,1213,1251
908,1310,1310,1310,1310,1310,1310,1310,1310,1271,1310
909,2753,2755,2755,2753,2753,2755,2755,2753,2753,2755
910,1291,1253,1253,1291,1291,1291,1253,1253,1291,1291
911,864,864,825,864,825,864,825,864,864,864
912,1279,1278,1279,1278,1279,1241,1240,1241,1279,1279
913,171,171,171,171,171,171,171,171,171,171
914,397,397,397,397,397,397,397,397,397,397
915,1342,1304,1342,1342,1342,1342,1342,1304,1342,1342
916,1416,1416,1416,1454,1416,1416,1416,1416,1416,1416
917,3014,3014,1139,3014,3014,1138,3014,3014,3014,3014
918,1284,1322,1284,1322,1284,1284,1284,1322,1322,1322
919,536,536,536,536,536,536,536,536,536,536
920,340,340,263,340,340,340,263,263,340,340
921,1316,1278,1316,1278,1316,1316,1278,1316,1278,1316
922,3031,3031,3031,3031,3031,3031,3031,3031,3031,3031
923,1352,1313,1352,1352,1352,1313,1313,1351,1351,1352
924,2762,2763,2762,2763,2763,2762,2762,2762,2762,2762
925,1253,1252,1252,1253,1253,1252,1252,1253,1253,1253
926,796,796,796,796,796,796,796,796,796,796
927,1268,1268,1268,1268,1268,1268,1191,1268,1268,1268
928,1087,1087,1087,1087,1087,1126,1087,1087,1087,1087
929,1253,1215,1253,1253,1253,1253,1253,1253,1215,1253
930,34,34,34,34,34,34,34,34,34,34
931,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240
